idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
183,0.392023657466655,8.32041948805997,16.060154069781,4.01257267785451,57.5,56.78,333,0.33,2.22840537556152,2.20445328704103,2.28116443984166,0,1
184,0.216424905862142,8.11047533739962,15.4687222058064,3.93467796362967,57.5,56.8,330,0.32,2.17976134318489,2.15420442738113,2.22626481785886,0,1
185,0.462810530582179,8.19208509998788,15.4087421518809,3.92567107176496,57.5,56.82,326,0.32,2.12606326048486,2.10544497216932,2.17408817847297,0,1
186,0.288490437554215,8.13579832662477,15.2295091634956,3.90481228136621,57.5,56.84,322,0.31,2.07825037930458,2.05577240905606,2.11906390690828,0,1
187,0.269377328748675,7.76744050572406,15.5756933527904,3.94669969220452,57.5,56.86,316,0.29,2.01743522869093,1.9936394843082,2.05391797929355,0,1
188,0.218467544052876,8.26034399162043,14.4401274262999,3.80002208316635,57.5,56.88,310,0.26,1.93364427811968,1.9154941363559,1.9678256931311,0,1
189,0.192831601170477,7.44503624227439,15.7249293161781,3.96714642626402,57.5,56.9,303,0.25,1.87013565693079,1.85419660264016,1.90031389680942,0,1
190,0.451378708596416,8.32723493409668,13.7756103709307,3.71168161809822,57.5,56.92,296,0.25,1.80609035660014,1.7930028065705,1.83358022068924,0,1
191,0.11049327737293,7.49201413631164,14.3540435403141,3.78962853044364,57.5,56.94,285,0.23,1.73679565133376,1.72791379375894,1.76351403454035,0,1
192,0.250059650534079,8.52571295875836,12.3357795677667,3.5122051685105,57.5,56.96,281,0.21,1.66198508301972,1.65874440121924,1.68957382472372,0,1
193,0.0703178758689702,8.36810401572511,12.1162229437787,3.48110582235107,57.5,56.98,272,0.21,1.60163735766803,1.599219541825,1.6261949182022,0,1
194,0.335911553429502,9.00330341154237,11.364431955139,3.37121212468088,57.5,57,260,0.17,1.52000889518445,1.52173904674409,1.54166508995195,0,1
195,-0.0778029983935411,8.18299616626971,10.4098485565551,3.22640108825299,57.5,57.02,245,0.16,1.40457783840998,1.40996653091829,1.42503482574962,0,1
196,-0.0421926698034049,8.48821069733944,9.1570585744064,3.02755233257544,57.5,57.04,230,0.13,1.30621546318574,1.31277613350369,1.32568511079588,0,1
197,0.150312488874896,7.74703194680689,9.7006419541529,3.11569543299825,57.5,57.06,210,0.11,1.1916496628646,1.19919743189222,1.20890781081067,0,1
198,0.0640896016960139,6.22053753934505,12.4300121111167,3.52702481842112,60,58.84,380,0.54,3.13825310628386,3.11526869786845,3.22922404454893,0,1
199,0.120405874586958,6.1550734514176,12.6592200784057,3.55839920102042,60,58.86,379,0.53,3.10504743419026,3.0813322609384,3.19501098370566,0,1
200,0.055287238042721,6.07956947661449,12.6590301972074,3.55791829853332,60,58.88,377,0.53,3.07206239234471,3.04303376991909,3.15816388250288,0,1
201,0.138861880534806,6.25061613753594,12.3915252351283,3.52196287891955,60,58.9,376,0.51,3.03869966232562,3.0125296352896,3.12567571198133,0,1
202,-0.0283826967268903,6.3764465997465,12.2412511271927,3.50125705992255,60,58.92,374,0.51,3.00261772020941,2.97257743432039,3.08855247050894,0,1
203,0.114499967044667,6.32479648373481,12.1115575389681,3.48199221116589,60,58.94,372,0.5,2.95228136807731,2.92068186604256,3.03422189582682,0,1
204,0.150210110448567,6.26834217763201,12.1229201670471,3.48177141117703,60,58.96,370,0.49,2.91830818803079,2.88685779896028,2.99831023414822,0,1
205,-0.0241743419286111,6.54357166332781,12.0056925104598,3.46714525635735,60,58.98,369,0.47,2.87914790972372,2.85197444747569,2.96315099600747,0,1
206,0.107265484071454,6.44442055861409,11.9537359893626,3.45860070982068,60,59,368,0.47,2.84521478287211,2.81816594871432,2.92907635356619,0,1
207,0.0254392930906398,6.30096908310877,12.3099614957744,3.50855259249208,60,59.02,366,0.46,2.79995579884672,2.76919151002565,2.87961667569985,0,1
208,0.0613204324193661,6.26759258374575,12.1588960934514,3.4870156286173,60,59.04,364,0.46,2.76651841852727,2.73597753725836,2.8429494887739,0,1
209,0.123652013000695,6.4198560056688,11.7098077069767,3.42215984043297,60,59.06,362,0.43,2.72967071933043,2.70258427763532,2.80796992457318,0,1
210,0.0877983972996041,6.47068349721658,11.862737420294,3.44426736151414,60,59.08,359,0.42,2.66626974421385,2.64541331366167,2.74300643222434,0,1
211,0.0510151892134694,6.69363648940749,11.4532185341395,3.38629452211039,60,59.1,358,0.42,2.62736816144577,2.60034947479794,2.6997295250061,0,1
212,-0.0467587995199551,6.54153596302071,11.5754562817353,3.40225007903601,60,59.12,355,0.4,2.59925545633134,2.57126679636766,2.67043977675382,0,1
213,0.166823499190818,6.60314103901062,11.5047579107661,3.39183471530263,60,59.14,353,0.39,2.55555853943983,2.5238936301685,2.62165553477566,0,1
214,0.120707500879416,6.7176848380214,11.4168201801391,3.38041314290821,60,59.16,351,0.39,2.51110960304849,2.47858003170034,2.57091124774879,0,1
215,0.128387434833503,6.81835059211815,11.4763203935422,3.38923912367585,60,59.18,348,0.38,2.46572185584405,2.43353098591733,2.52224756355153,0,1
216,-0.0363695597953604,6.53376103210016,11.5273003989636,3.39519728583061,60,59.2,345,0.36,2.41890977631769,2.38823184752892,2.47362211363791,0,1
217,0.0872707293865897,6.98733910431991,10.6082678087398,3.25929798533324,60,59.22,341,0.35,2.35162958029117,2.3220748292704,2.4057269787292,0,1
218,0.0597623813948713,6.7050979483553,11.2358240830032,3.3524069946058,60,59.23,340,0.35,2.33267508789528,2.30261665890683,2.37995641209887,0,1
219,0.0986496066878256,7.01800664323826,10.6810711677815,3.2683937542744,60,59.24,338,0.35,2.29768867586167,2.26539172516803,2.34601786123941,0,1
220,0.159853439989214,6.91670763045922,10.9703720400163,3.31254224459266,60,59.25,337,0.33,2.27461823712214,2.24339323069432,2.31708695073055,0,1
221,0.0669690061476566,6.93171404394608,10.9081467032339,3.30466963477973,60,59.26,335,0.32,2.25088686549508,2.22021162385098,2.2925651307325,0,1
222,0.0112164083966542,7.09608838762398,10.6242873515533,3.26164460601403,60,59.27,334,0.32,2.23630155201789,2.2044676903613,2.27946778512016,0,1
223,0.153520619338137,7.04400281128875,10.6668018000482,3.26775708406119,60,59.28,332,0.31,2.2048410247782,2.17301392994619,2.24254522127425,0,1
224,-0.004415848037532,6.96565559867091,10.6018735543168,3.25620769908655,60,59.29,328,0.31,2.16548890765246,2.13425088327645,2.20311391672399,0,1
225,0.0225925672528593,6.89867775040852,10.7031055279911,3.27176293363037,60,59.3,327,0.31,2.14647487989459,2.11732726748572,2.18234567623362,0,1
226,0.00528297228611627,7.00127931770026,10.6029448334425,3.25920238389114,60,59.31,324,0.3,2.11068222928933,2.08021521614776,2.14678308994665,0,1
227,0.0171312105293578,7.12920089680597,10.5485145659657,3.24983038619912,60,59.32,323,0.3,2.09335121379838,2.06390355457172,2.12739841748665,0,1
228,0.11816104733049,7.19176026221763,10.1669526763368,3.18917293191224,60,59.34,320,0.28,2.05939678722235,2.03131051775452,2.09191843356864,0,1
229,0.095408958545242,7.45853004477546,9.84978920992935,3.13907454425073,60,59.35,316,0.27,2.00522601457472,1.98066106459878,2.04017867132553,0,1
230,-0.0250499569972348,7.06441131785357,10.3955863247262,3.22463347534335,60,59.36,313,0.26,1.96805744194442,1.94449775975874,1.99892770433024,0,1
231,-0.026611159237277,7.21248978441049,9.95423891818862,3.15510504271378,60,59.37,311,0.25,1.94712132395493,1.92577411988042,1.97828635943602,0,1
232,-0.0491203095010893,6.86071064989438,10.5771725029386,3.25264924816279,60,59.38,306,0.24,1.9059497225635,1.88398073057861,1.93131179989728,0,1
233,0.0112057056028604,7.45534640373331,9.68581008732398,3.11268817328603,60,59.39,304,0.24,1.88313844170297,1.86376168333463,1.91450246164354,0,1
234,0.101542086493168,7.58143659885853,9.33730591864894,3.0570286442414,60,59.4,301,0.24,1.83692303669375,1.8202140801727,1.86537586609058,0,1
235,0.129249478831023,7.2910416816922,9.93762579360351,3.15236853345716,60,59.41,301,0.24,1.84650347545874,1.82867918306878,1.87154073274857,0,1
236,0.120486409018247,7.5753362430234,9.32992181091223,3.0553224413811,60,59.42,292,0.21,1.7458394346212,1.7326828759061,1.76801649803214,0,1
237,0.00568188354330803,7.33327630763509,9.7315935815717,3.12205227476463,60,59.43,286,0.21,1.71073547840842,1.7012840266732,1.73025124834116,0,1
238,-0.0604290826589497,7.50386202648626,9.3032771990872,3.0502929682546,60,59.44,283,0.2,1.68452443658604,1.68041369751489,1.70939565868131,0,1
239,0.133219701520183,7.47734250111754,9.44997005940626,3.07505627954718,60,59.45,277,0.19,1.63455576699005,1.63348896014831,1.65843387335325,0,1
240,0.0732770476927566,7.61579860778835,9.16136918338312,3.02906016391505,60,59.46,273,0.18,1.60925919674071,1.60385369128584,1.6295960080122,0,1
241,0.0521815316980936,7.7586485455318,8.83490191031157,2.97305574487715,60,59.47,264,0.17,1.54451569816959,1.54150090867587,1.56118863538859,0,1
242,0.0785600290771334,8.03003969332167,8.39364898907662,2.89740810118039,60,59.48,264,0.17,1.54014176975625,1.53833602476145,1.55753684196474,0,1
243,0.0120322679580775,7.58865378661602,9.1417908010503,3.02353625117172,60,59.49,256,0.16,1.48420527817255,1.48851112484377,1.50365406534308,0,1
244,0.0905905438442638,8.04617104776795,8.14152466732728,2.85352846412959,60,59.5,245,0.14,1.39591856293411,1.40034971659934,1.41348310429987,0,1
245,0.00642046333209785,8.14334370781229,7.96769636176248,2.82417822793708,60,59.51,238,0.14,1.37665808211456,1.38221018485395,1.3925044242223,0,1
246,0.109920383057141,8.69193184099446,7.31025977822544,2.70372217175652,60,59.53,231,0.13,1.30497770839758,1.31157532496287,1.32084357656623,0,1
247,0.014288002648093,8.53815014399123,7.2750616753476,2.70068524145019,60,59.54,223,0.12,1.26393871698499,1.27010559223832,1.27980562818461,0,1
248,0.103920458233174,8.64704620622257,7.07954011056555,2.66495447826135,60,59.55,210,0.1,1.18428424879015,1.18892938036452,1.19734469212692,0,1
